idempenho,ente,historico,vlr_empenhado,elemdespesatce,distancia
201900010121701010000000025,SAO SEBASTIAO DO ALTO,ACETILSISTEINA 200 MG CLOR  CICLOBENZAPRINA 5 MG INSULINA LISPRO 3 ML PARACETAMOL GOTAS 15 ML RANITIDINA 150 MG SORO FISIOLOGICO 0 9    500 ML AQUISICAO DE MEDICAMENTOS CONFORME PROCESSO ADMINISTRATIVO N 1706 2018 ,6294.25,MATERIAL DE CONSUMO,0.19336407645948006
201900090158709010000002009,VARRE SAI,TESTOSTERONA BIOIDENDICA 15 MG ML   PREGESTERONA 40MG   PENTRAVAN 30 ML 2RCP CONTRATACAO DE SERVICOS   MANIPULACAO DE MEDICAMENTOS PARA PACIENTE SOLANGE MARIA VIEIRA SOB PROCESSO JUDICIAL NO 00022252 9 2013 8 19 0035 ,152.7,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19340041347631032
201900020091302080000001637,SANTO ANTONIO DE PADUA,LEVOMEPROMAZINA   25 MG UND POR COMP PERICIAZINA   10 MG UND POR COMP REFERENTE A FORNECIMENTO DE MEDICAMENTOS PATA ATENDER O CAPS   CONF ATA 055 2018 E PROC ADM 1000 2018 ,563.6,MATERIAL DE CONSUMO,0.19340442449568307
201900030069803010000001000,VASSOURAS,POLO DE MEDICAMENTOS ESPECIALIZADOS PA 630 18 MEMO 10 19 PREGAO PRESENCIAL REGISTRO DE PRECO 05 19 CONTRATO 031 19 HOMOLOGADO 19 08 19 20 000 COMP CARBAMAZEPINA 200MG C 500 GEN  VL UN 0 22  MARCA  TEUTO 12 000 COMP DE DIAZEPAM 10MG C 200 UN DIAZEP,21047.6,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19348569670152382
201900020091302080000002290,SANTO ANTONIO DE PADUA,UND ATENOLOL 25MG UND AZITROMOCINA 500MG UND DIPIRONA MONOIDRATADA 500MG UND FUROSEMIDA 40MG UND CLORIDRATO DE AMITRIPTILINA 25MG UND CLORIDRATO DE BIPERIDENO 80MG UND FENITOINA 100MG UND FENOBARBITAL 100MG UND FUMARATO DE QUETIAPINA 25MG UND RISPERI,371.2,MATERIAL DE CONSUMO,0.19352103262073772
201900560114056010000001070,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  CONFORME ARP FMS NO 165 2019   PP FMS NO 055 2019  CLOREXIDINA  DICLONATO GLICONATO 0 12  SOLUCAO BUCAL FRASCO 250ML AMITRIPTILINA  CLORIDRATO 25MG COMPRIMIDO REVESTIDO  PORT NO 344 98 LIST,2674.0,MATERIAL DE CONSUMO,0.19363610207390358
201928000042728070280701322,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOS BASICOS OBJETIVANDO ATENDER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO 025 2018   SAF 333 19 ITEM 13   ACIDO VALPROICO 50MG ML   XAROPE   100 ML,94477.5,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.1937614439479114
201900030069803010000000165,VASSOURAS,SOLICITACAO MEMO 388 18 APOIO ADMINISTRATIVO   MEDICAMENTOS CANETA LANTUS  CANETA HUMALOG  JARDIANCE 10MG  SINVASTATINA 10MG  PANTOPRAZOL 40MG  QUETIAPINA 25MG  ANLODIPINO  PRESSAT  2 5MG  SOTALOL 160MG  PRADAXA 110MG  VALSARTANA  DIOVAN  80MG  ALPRA,4021.2,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19395424424499685
201900560114056010000001179,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS  PREGAO PRESENCIAL FMS NO 135 2019  CIPROFLOXACINO  CLORIDRATO 2MG ML  0 2  SOLUCAO INJETAVEL IV FRASCO BOLSA SISTEMA FECHADO 100ML CLARITROMICINA 500MG PO LIOF PARA SOLUCAO INJETAVEL F A DEXAMETASONA 4 MG ML SOL,377093.0,MATERIAL DE CONSUMO,0.19406074091496672
201900030069803010000000566,VASSOURAS,PA 011 18 MEMO 53 19 PREGAO PRESENCIAL REGISTRO DE PRECO 006 18 CONTRATO 036 18 HOMOLOGACAO 05 06 18 APOIO ADMINISTRATIVO MEDICAMENTOS ACIDO TRANEXANICO 250MG MARCA  ZYDUS ALPRAZOAM 1MG MARCA NOVA QUIMICA BROMAZEPAM 6MG MARCA  UNIAO QUIMICA CLORIDRAT,753.0,MATERIAL DE CONSUMO,0.19417960455422079
201900020091302080000000650,SANTO ANTONIO DE PADUA,FUMARATO DE QUETIAPINA CX 100MG C 30 CP GABAPENTINA CX  600 MG C 27CP HEMITARTARATO DE ZOLPIDEN CX  10 MG C 20CP RISPERIDONA CX  1 MG C 30 CP SERTRALINA CX 25 MG C 30 CP ENOXOPARINA CX  40 MG C 10 SERINGAS DE 0 4 ML ESPIRONOLACTONA CX 100 MG C 30 CP,2692.51,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19428581602485917
201900030069803010000000186,VASSOURAS,SOLICITACAO MEMO 21 2019   SERVICO DE FARMACIA  DIAZEPAM 5MG  MARCA CRISTALIA  FENOBARBITAL SOLUCAO ORAL 40MG ML FRASCO C  20ML  MARCA CRISTALIA  HALOPERIDOL SOLUCAO ORAL 2MG ML FRASCO C  20ML  MARCA UNIAO QUIMICA ,1246.9,MATERIAL DE CONSUMO,0.19438562340848753
201900020127713010000000422,PORTO REAL,REEMPENHADO POR MOTIVO DE TROCA DE FONTE DE RECURSOS  ATA DE REGISTRO NO 006 2018  AQUISICAO DE MEDICAMENTOS  TENECTEPLASE 50MG  GLICERINA 12   METOPROLOL  VITAMENINA D COMPLEXO B E OUTROS ,21829.84,MATERIAL DE CONSUMO,0.19447510774011068
201900200036300140000000764,ANGRA DOS REIS,AQUISICAO DE MEDICAMENTOS A FIM DE ATENDER AO MANDATO JUDICIAL 0011427 53 2018 8 19 0003   EM FAVOR DE MARIA PELEGRINA DA CUNHA OLIVEIRA  A SABER   FORMOTEROL   BUDESONIDA 12 400 MCG CAPSULAS PARA INALACAO  PROC  2018024109 ,1076.4,SENTENCAS JUDICIAIS,0.19455911061175823
201900020127713010000000052,PORTO REAL,EMPENHO REFERENTE A ATA DE REGISTRO DE PRECOS N  004 2019  AQUISICAO DE MEDICAMENTOS  ACIDO ACETILSACILICO 100 MG  AMIODARONA 200 MG  AMIXICILINA 500 MG  E OUTROS ,20298.4,MATERIAL DE CONSUMO,0.19458543337863177
201900020091302080000001503,SANTO ANTONIO DE PADUA,CAFEINA   CARISOPRODOL   PARACETAMOL  DORILAX    50 MG  150 MG  350 MG COMP SIMETICONA  125 MG CAPSULA GEL SORO FISIOLOGICO   SOLUC AO 0 9   FRASCO C  500 ML REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER A FARMACIA BASICA  CONF ATA 076 2018 E,876.4,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.1946435183390569
201900560114056010000001590,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO SEMUSA  PREGAO PRESENCIAL NO 055 2019  ARP NO 158 2019 CLARITROMICINA 50MG ML GRAN P SUSPENSAO ORAL FRASCO 60ML   SER,51350.0,MATERIAL DE CONSUMO,0.1947353679302084
201900560114056010000001708,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS   INJETAVEIS  CONFORME ARP FMS NO 239 2019   PP FMS NO 026 2019  AMOXICILINA 500MG   CLAVULANATO 100MG PO PARA SOLUCAO INJETAVEL F A 10ML   DILUENTE OS MEDICAMENTOS DEVERA,11190.0,MATERIAL DE CONSUMO,0.1947780603003988
201900080126800020000000838,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS  FUMARATO DE FORMOTEROL 12 MCG  BUDESONIDA400 MCG   FRASCO COM 60 DOSES  3 FRACO R  346 50   PROPATILNITRATO 10MG  200 COMPR  R  110 00  LANSOPRAZOL 30MG  98COMPR  R  150 92   PARA ATENDER A PACIENTE MARIA VILMA BARRETO  PO,607.42,SENTENCAS JUDICIAIS,0.19488589581544258
201902300191430000000001118,PORCIUNCULA,PREGAO PRESENCIAL PARA REGISTRO DE PRECOS N0242018AQUISICAO DE MEDICAMENTOS PARA ABASTECER AO POSTO DE URGENCIA MUNICIPAL DOZE CAIXAS COM CINQUENTA AMPOLAS CADA DE CETOPROFENO 50MG2ML DUZENTAS BOLSAS COM 200ML CADA DE CLORIDRATO DE CIPROFLOX,10159.63,MATERIAL DE CONSUMO,0.19506872255321117
201900080126800020000000267,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO LEVODOPA DE 100 MG   CLORIDRATO DE BENSERAZIDA 25 MG  PROLOPA BD    06 CXS C  30 X 39 91   R  239 46   PARA O PACIENTE JUAREZ DE ALVARENGA XAVIER  ORDEM JUDICIAL PROCESSO NO 0000065 64 2019 8 19 0053 ,239.46,SENTENCAS JUDICIAIS,0.19507605727239652
201900090158709010000001011,VARRE SAI,CLORIDRATO DE DULOXETINA COMPRIMIDO 30MG  VELIJA  BIOSINTETICA CLORIDRATO DE DULOXETINA COMPRIMIDO 60MG  VELIJA  BIOSINTETICA CLORIDRATO DE FLUOXETINA 20MG ML SOLUCAO ORAL 10ML MEDLEY FENOBARBITAL COMPRIMIDO 100MG UNIAO QUIMICA LORAZEPAM COMPRIMI,950.1,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19511687407570477
201900020091302080000001178,SANTO ANTONIO DE PADUA,LEVOMEPROMAZINA 25 MG   UND POR COMP PERICIAZINA 10   UND POR COMP REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER O CAPS   CONF ATA 055 2018 E PROC ADM 1000 2018 ,563.6,MATERIAL DE CONSUMO,0.1953746425087678
201900020077902100000004264,RIO DAS OSTRAS,FLUNIXINA MEGLUMINA   FRASCO 50 ML IVERMECTINA 12MG   COMPRIMIDO VERMIFUGO  PIRANTEL   PRAZIQUANTEL   FEBENDAZOL  SUSPENSAO FRASCO 30 ML  CAES E GATOS  CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE MEDICAMENTOS  RIFAMICINA  MELOXICAN     PARASEREM UTIL,9980.0,MATERIAL DE CONSUMO,0.19539220325904605
201900080126800020000000870,SAO JOAO DA BARRA,QUISICAO DOS MEDICAMENTOS BROMETO DE TIOTOPRIO 2 5MCG  SPIRIVARESPIMAT  03 FRASCOS COM 60 DOSES  R 1 059 56  E FUMARATO DE FORMETEROL 12MCG   BUDESONIDA 400 MCG  03 FRASCOS COM 60 DOSES  R 357 29   PARA ATENDER O PACIENTE ELIOMAR PEREIRA DA COSTA  PO,1416.85,SENTENCAS JUDICIAIS,0.1954734782319827
201900080126800020000000116,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO INSULINA GLARGINA 100UI ML   LANTUS   06 FRASCOS 10ML   R  1 332 54   PARA A PACIENTE ARLETE DA SILVA ALMEIDA  ORDEM JUDICIAL PROC  NO 0003098 96 2018 8 19 0053 ,1332.54,SENTENCAS JUDICIAIS,0.19550914329889224
201900270134900010000000546,ANGRA DOS REIS,SOLICITACAO DE EMPENHO PARA COMPRA DE MEDICAMENTO  1 800 UNIDADES DO ITEM 143  INSULINA GLARGINA 3ML  PROC N 2018012899,153288.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19556473805681485
201928000042728070280700495,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSBASICOS OBJETIVANDO ATEN DER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO 025 2018 SAF 0144 19  ITEM 25   AMOXICILINA CLAVULANATO 50MG ML   SUSPENSAO ORAL   75 ML,33925.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19560780914149167
201900560114056010000001579,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  CONFORME ARP FMS NO 167 2019   PP FMS NO 055 2019  CLARITROMICINA 500MG COMPRIMIDO REVESTIDO GLICEROL 120MG ML OU 12  SOLUCAO RETAL ENEMA FRASCO 500ML  GLICERINA CLISTER  LEVONORGESTREL 0 7,20039.0,MATERIAL DE CONSUMO,0.1958167999351852
201900020091302080000000848,SANTO ANTONIO DE PADUA,FUMARATO DE QUETIAPINA CX  100MG C  30 CP GABAPENTINA CX  600MG C  27 CP HEMITARTARATO DE ZOLPIDEN CX  10 MG C  20 CP RIPERIDONA CX  1 MG C  30 CP SERTRALINA CX   25 MG C  30 CP ENOXOPARINA CX 40M GC  10SERINGAS DE 0 04 ML GENFIBROZILA CX   600,1726.35,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19603924707157694
201900080126800020000000809,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS APIXABANA 5 MG  180 COMP  R  882 00   EMPAGLIFLOZIDA 25MG  90 COMP  R  693 90  E SACUBITRIL 97MG   VALSARTANA 103MG  90 COMP  R  468 00   PARA ATENDER O PACIENTE JAMIL BARRETO PEDRA  POR UM PERIODO DE 3  TRES  MESES  DEMAND,2043.9,SENTENCAS JUDICIAIS,0.19605886103185155
201900080126800020000000801,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS PALMITATO DE PALIPERIDONA 150 MG SERINGA PREENCHIDA   INVEGA SUSTENA  03 SERINGAS  R 5 858 13   TRAZADONA 50MG   LOREDON  540 COMP   R  423 36  E CLOZAPINA 100MG   LEPONEX  180 COMP   R 1 656 00   PARA ATENDER O PACIENTE L,7937.49,SENTENCAS JUDICIAIS,0.19621438148255255
201900080126800020000000115,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO INSULINA GLARGINA 100UI ML  LANTUS   06 FRASCOS 10 ML   R  1 332 54   PARA A PACIENTE MARIA DO CARMO ARRUDA  ORDEM JUDICIAL PROC  NO 0003100 66 2018 8 19 0053 ,1332.54,SENTENCAS JUDICIAIS,0.19637679537126618
201900030064520280000001950,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  CONFORME OF NO 224 SEMFA CTM 18 A FL 01  PROC JUDICIAL NO 0038494 24 2017 8 19 0004 EM FAVOR DE WALDELINO GOMES  EXTRATO AS FLS 04  NAD N,472.8,SENTENCAS JUDICIAIS,0.19638450995758838
201900560114056010000001719,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS   INJETAVEIS  CONFORME ARP FMS NO 264 2019   PP FMS NO 026 2019  ACETILCISTEINA 100 MG ML  10   SOLUCAO INJETAVEL AMPOLA 3ML GENTAMICINA  SULFATO 40MG ML SOLUCAO INJETAVEL,414141.0,MATERIAL DE CONSUMO,0.19661041102856558
201900060242506010000000206,RIO DAS OSTRAS,DIAZEPAM 5MG ML SOLUCAO INJETAVEL AMPOLA 2ML  PORT NO344 98 LISTA B1  ALBUMINA HUMANA 200MG ML  20   SOLUCAO INJETAVEL FRASCO 50ML ENOXAPARINA SODICA 40MG 0 4ML SOLUCAO INJETAVEL SERINGA PRE ENCHIDA X 0 4ML  PIRERACICLINA 4 0G   TAZOBACTAM SODICO 0 5,351495.0,MATERIAL DE CONSUMO,0.1969349278145015
201900020127404010000000762,MIGUEL PEREIRA,AQUISICAO DE MEDICAMENTOS DA RELACAO MUNICIPAL DE MEDICAMENTOS ESSENCIAIS  LEVODOPA   BENSERAZIDA 200 MG   50 MG  MESILATO DE DOXAZOSINA DE 2MG E 4MG E VARFARINA SODICA TODOS COMPRIMIDOS  PARA ATENDER A SMS   PREGAO NO 019 19   PROC  LIC  8541 2018,11446.04,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19724008046378316
201900090158709030000001489,VARRE SAI,ACIDO TRANEXAMICO 250MG 5ML ZYDUS BENZILPENICILINA 1 200 000UI DILUIDA IV TEUTO CLOREXIDINE 2  LITRO RIOQUIMICA DEXAMETASONA 4MG ML INJ FARMACE HALOPERIDOL DECANOATO 50MG ML INJ UQ HOSP HIDRALAZINA INJ 20MG ML CRISTALIA PROMETAZINA 50MG ML INJ,3078.25,MATERIAL DE CONSUMO,0.19725396903608317
201900560114056010000000100,MACAE,PROCESSO NO 400096 2019  REFERENTE A DESPESA COM AQUISICAO DE MEDICAMENTOS  CONFORME ARP NO 003 2019   PP NO 032 2018  VEDOLIZUMABE 300 MG PO LIOFILIZADO PARA INJETAVEIS   FRASCO AMPOLA OS MEDICAMENTOS DEVERAO SER ENTREGUES NA CAF   COORDENACAO DE AS,114374.8,MATERIAL DE CONSUMO,0.1973595371012501
201900020091302080000000912,SANTO ANTONIO DE PADUA,TOPIRAMATO 100 MG   UND POR COMP OLANZAOINA 10 MG   UND COMP REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER O CAPS CONF ATA 057 2018 E PROC ADM 1000 2018 ,616.5,MATERIAL DE CONSUMO,0.19737201377842784
201932000042532040320400162,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSBASICOS ADESAO COMO ORGAOPARTICIPANTE DO PREGAO PRES 025 2018 DO PROCESSO2018 045 000143 2 PR DO FUNDO MUNICIPAL DE SAUDE SAC 27 19 SAF 129 19 ITEM 2 ACETILCILTEINA 200MG  40MG G GRANULADO ENVELOPE 5G ,10535.0,MATERIAL DE CONSUMO,0.1973774081848395
201902300191430000000001730,PORCIUNCULA,PREGAO PRESENCIAL PARA REGISTRO DE PRECOS N 0242018AQUISICAO DE MEDICAMENTOS PARA ABASTECER AO POSTO DE URGENCIA MUNICIPAL DUZENTOS FRASCOS DE CEFALOTINA 1G DUZENTAS BOLSAS DE CLORIDRATO DE CIPROFLOXACINO 400MG  200ML CINCO CAIXAS  COM CEM,10185.87,MATERIAL DE CONSUMO,0.1974068613148633
201932000042532040320400018,CAMPOS DOS GOYTACAZES,AQUISICAO DE OXIGENIO LIQUIDO MEDICINAL  SOLI  CITADO PELO SAC 64 18  SAF 107 18 E PREGAO SRP 057 14  PARTE A EMPENHAR EM 2019 REFERENTE A PRORROGACAO CONTRATUAL  AUTORIZADA PELO PARECER 072 006 2018DA PGM PMCG ,183033.45,MATERIAL DE CONSUMO,0.1974799877587029
201900560114056010000000370,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA  BUPIVACAINA  CLORIDRATO 5MG ML  0 5  OU 0 50 PCC  SOLUCAO INJETAVEL AMPOLA 4ML   SEM VASOCONSTRITOR ,17203.0,MATERIAL DE CONSUMO,0.19748465303316898
201900020127404010000000429,MIGUEL PEREIRA,AQUISICAO DE MATERIAL MEDICINAL  90 BOLSAS PARA COLOSTOMIA PEDIATRICA RECORTAVEL 10 35MM  CONFORME OFICIO 292 2018  DA DEFENSORIA PUBLICA DA VARA UNICA DE MIGUEL PEREIRA  PARA ATENDER A SRA  LUCILENE MARIA MARTINS  RESPONSAVEL PELO MENOR LUIZ GUSTAVO,5094.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19750094247267702
201900300157730010000000657,LAJE DO MURIAE,DONEPEZILA 10MG PREGABALINA 150MG POLIETILENOGLICOL 4000 SACHE FISIOGEL LOCAO CREMOSA 200ML DEXTROALFATOCOFEROL 400MG ALMEIDA PRADO 35 C  30 FENAZIC,8570.56,MATERIAL DE CONSUMO,0.19752837686299485
201900560114056010000000446,MACAE,DESPESA COM PROCESSO 400954 2019  AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA HIDROCORTISONA  SUCCINATO SODICO 500 MG PO LIOFILIZADO P SOLUCAO INJETAVEL F A,23320.0,MATERIAL DE CONSUMO,0.19762028748428062
201900560114056010000001716,MACAE,DESPESA COM AQUISICAO MEDICAMENTOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS   INJETAVEIS  CONFORME ARP FMS NO 247 2019   PP FMS NO 026 2019  BUPIVACAINA  CLORIDRATO 5MG ML  0 5  OU 0 50 PCC    GLICOSE 80MG ML SOLUCAO INJETAVEL AMPOLA 4ML   HIPERBARI,94812.0,MATERIAL DE CONSUMO,0.19768982152802772
201900560114056010000001356,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO SEMUSA  PREGAO PRESENCIAL NO 063 2018  ARP NO 50 2019 ALTEPLASE 50MG PO LIOFILIZADO P SOL INJ F A   DILUENTE 50ML   C,93073.44,MATERIAL DE CONSUMO,0.19774395713984805
201900030106303010000000535,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   250 MG DIPIRONA RANITIDI,1755.0,MATERIAL DE CONSUMO,0.19775607132989448
201900030106303010000000865,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   250 MG DIPIRONA RANITIDI,2368.4,MATERIAL DE CONSUMO,0.19775607132989448
201900030069803010000000692,VASSOURAS,PA 450 19 MEMO 65 19 APOIO ADMINISTRATIVO MEDICAMENTOS PROCESSO JUDICIAIS NEYDER HENRIQUE S  LIMA E OUTROS TRIMETAZIDINA 35MG VASTAREL  SIMETICONA 125MG CAP OPTIVE 10ML BICARBONATO DE SODIO 8 4  250ML,840.92,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.1979041402270062
201900010121701010000000026,SAO SEBASTIAO DO ALTO,CLORETO DE POTASSIO 10  COM 10 ML CLORETO DE SODIO 10  COM 10 ML CLORPROMAZINA 25 MG GLICAZIDA 30 MG LEVOMEPROMAZINA 100 MG AQUISICAO DE MEDICAMENTOS  CONFORME PROCESSO ADMINISTRATIVO N 1706 2018 ,1894.8,MATERIAL DE CONSUMO,0.19791888545366298
201900020091302080000000278,SANTO ANTONIO DE PADUA,AMBROXOL ADULTO  FRASCO  120ML BROMIDRATO DE FENOTEROL   20ML  GOTAS  DEXAMETASONA  FRASCO  120ML HIDROXIDO DE ALUMINIO  FRASCO  100ML METRONIDAZOL SUSPENSAO  FRASCO  120ML PARACETAMOL  FRASCO  15ML  GOTAS  SIMETICONA 20ML  FRASCO     GOTAS  SULFADIA,2717.0,MATERIAL DE CONSUMO,0.1980232427330274
201900560114056010000001698,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS   INJETAVEIS  CONFORME ARP FMS NO 253 2019   PP FMS NO 026 2019  ISOXSUPRINA  CLORIDRATO 5MG ML SOLUCAO INJETAVEL AMPOLA 2ML METOPROLOL  TARTARATO 1 MG ML SOLUCAO INJETAVE,44866.8,MATERIAL DE CONSUMO,0.1980544068881317
201900020127713010000001037,PORTO REAL,REEMPENHADO POR MOTIVO DE TROCA DE FONTE DE RECURSOS  CONTRATO N  091 2019  AQUISICAO DE MEDICAMENTOS  FUROSEMIDA 10 MG ,799.0,MATERIAL DE CONSUMO,0.19826655499718338
201900030069803010000000206,VASSOURAS,SOLICITACAO MEMO 016 2019   APOIO ADMINISRATIVO MEDICAMENTOS PACIENTE  MARIA DE LOUDES PEREIRA LIMA  OFEV 150MG   CX C 60 COMP ,33190.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.19827339033368296
201900560114056010000001574,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  CONFORME ARP FMS NO 165 2019   PP FMS NO 055 2019  ACIDO FOLICO 5MG COMPRIMIDO CLOREXIDINA  DICLONATO GLICONATO 0 12  SOLUCAO BUCAL FRASCO 250ML NISTATINA 100 000UI ML SUSPENSAO ORAL FRASCO,17394.5,MATERIAL DE CONSUMO,0.19838824543377964
201900560114056010000000432,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA  LIDOCAINA CLORIDRADO 20MG ML  2  SOLUCAO INJETAVEL AMPOLA 5ML   SEM VASOCONSTRUTOR OS MEDICAMENTOS D,820.0,MATERIAL DE CONSUMO,0.19852199303734797
201900020127713010000000863,PORTO REAL,REEMPENHADO POR MOTIVO DE TROCA DE FONTE DE RECURSOS  CONTRATO N  091 2019  AQUISICAO DE MEDICAMENTOS  CLORIDRATO DE ALFENTANILA 0 544 MG ,362.6,MATERIAL DE CONSUMO,0.19856200048575523
201902300191430000000000861,PORCIUNCULA,PREGAO PRESENCIAL PARA REGISTRO DE PRECOS N 0242018AQUISICAO DE MEDICAMENTOS PARA ABASTECER AO POSTO DE URGENCIA MUNICIPAL TRINTA CAIXAS COM DUZENTAS AMPOLAS CADA DE AGUA PARA INJECAO 10ML SEIS FRASCOS DE CLONAZEPAM 2 5MGML  SOLUCAO ORAL 20M,1700.7,MATERIAL DE CONSUMO,0.19869112959892632
201900290195500010000000225,MANGARATIBA,PELA DESPESA EMPENHADA REFERENTE A AQUISICAO DE MEDICAMENTOS  LIRAGLUTIDA  VICTOZA 1 8MG   6MG ML   COM 02 CANETAS  POR DETERMINACAO JUDICIAL  CONFORME PROCESSO NO 0003153 82 2019 8 19 0030 DESTINADO A PACIENTE ZILDA QUINTILIANO DA SILVA  CONFORME O,6416.4,MATERIAL DE CONSUMO,0.1989405404258261
201900030069803010000000886,VASSOURAS,PA 630 19 MEMO 07 E 96 19 PREGAO PRESENCIAL REGISTRO DE PRECO 005 2019 CONTRATO 031 2019 HOMOLOGADO EM 19 08 19 12 000 COMP  FENOBARBITAL 100MG FENOCRIS C 200  MARCA  CRISTALIA VL UN R 0 15  PROMETAZINA 25MG PAMERGAN C 200 MARCA  CRISTALIA 20 000 COM,62685.28,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.1991855983980314
201900030064520280000002331,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  EM FAVOR DE JOSE COSTA DOS SANTOSL  PROC  JUDICIAL NO 00224000820075010261  DE ACORDO COM OF NO1008 SEMFA CTM 19 AS FLS  02  EXTRATO AS F,2600.15,SENTENCAS JUDICIAIS,0.1992750345821095
